case_id,candidate_valid,mutation_visible,target_box_correct,label_correct,predicted_box_useful,reviewer,review_notes
FBB62C372735,true,true,true,true,true,LLM_research_audit,Unblinded sheet 125: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
81DF7FFDE13F,true,true,true,true,true,LLM_research_audit,Unblinded sheet 145: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
059DF904E7C8,true,true,true,true,true,LLM_research_audit,Unblinded sheet 8: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
026976598FE2,true,true,true,true,true,LLM_research_audit,Unblinded sheet 151: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
AA54EA8AAC06,true,true,true,true,true,LLM_research_audit,Unblinded sheet 72: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
F676CBC970FA,true,true,true,true,true,LLM_research_audit,Unblinded sheet 6: paragraph_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A5305A15E2B1,true,true,true,true,true,LLM_research_audit,Unblinded sheet 33: display_math_occlude is visible; the red target covers the edited region and the cyan residual provides a useful localization.
9C75A72FA30B,true,true,true,true,true,LLM_research_audit,Unblinded sheet 112: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
5A2DD4E38BE1,true,true,true,true,true,LLM_research_audit,Unblinded sheet 90: table_column_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
F0A0AB7043CA,true,true,true,true,true,LLM_research_audit,Unblinded sheet 22: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
419081433023,true,true,true,true,true,LLM_research_audit,Unblinded sheet 135: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D39679A16D62,true,true,true,true,true,LLM_research_audit,Unblinded sheet 34: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
861D62CD1391,true,true,true,true,true,LLM_research_audit,Unblinded sheet 50: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
D6C8827CC87B,true,true,true,true,true,LLM_research_audit,Unblinded sheet 20: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
A0B3A86617EA,true,true,true,true,true,LLM_research_audit,Unblinded sheet 65: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
E2EB9FA97D29,true,true,true,true,true,LLM_research_audit,Unblinded sheet 51: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
9BC25D180AD2,true,true,true,true,true,LLM_research_audit,Unblinded sheet 138: algorithm_rule_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
DF1622A643B4,true,true,true,true,true,LLM_research_audit,Unblinded sheet 150: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
721ED14B66ED,true,true,true,true,true,LLM_research_audit,Unblinded sheet 106: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
17AAFE7E291B,true,true,true,true,true,LLM_research_audit,Unblinded sheet 80: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
9927D241421B,true,true,true,true,true,LLM_research_audit,Unblinded sheet 102: figure_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
2260B97DC75D,true,true,true,true,true,LLM_research_audit,Unblinded sheet 108: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
C44C2427CBFC,true,true,true,true,true,LLM_research_audit,Unblinded sheet 103: local_occlusion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
2C900FEC14B5,true,true,true,true,true,LLM_research_audit,Unblinded sheet 94: block_right is visible; the red target covers the edited region and the cyan residual provides a useful localization.
43D81E1D29D0,true,true,true,true,true,LLM_research_audit,Unblinded sheet 37: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
CA8C133FFB1D,true,true,true,true,true,LLM_research_audit,Unblinded sheet 39: text_deletion is visible; the red target covers the edited region and the cyan residual provides a useful localization.
